Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2020-08-19T19:55:00Z,"BIL",2020-08-20T19:55:00Z,Buy,77.574135822,77.565661479,1465,-12.41,14.65,-12.41,0,12.41,0,"	608,609" 
2020-08-20T19:55:00Z,"BIL",2020-08-21T19:55:00Z,Buy,77.574135822,77.565661479,1515,-12.84,15.15,-51.35,0,51.35,0,"	610,611" 
2020-08-21T19:55:00Z,"BIL",2020-08-24T19:55:00Z,Buy,77.574135822,77.565661479,1518,-12.86,15.18,-12.86,0,12.86,0,"	612,613" 
2020-08-24T19:55:00Z,"BIL",2020-08-25T19:55:00Z,Buy,77.574135822,77.565661479,1395,-11.82,13.95,-11.82,0,11.82,0,"	614,615" 
2020-08-25T19:55:00Z,"BIL",2020-08-26T19:55:00Z,Buy,77.574135822,77.565661479,1328,-11.25,13.28,-11.25,0,11.25,0,"	617,618" 
2020-08-25T19:55:00Z,"TSLA",2020-09-02T19:55:00Z,Buy,134.79998652,149.273318406,98,1418.39,1,-2623.75,3190.88,3078.51,1,"	616,629" 
2020-08-26T19:55:00Z,"BIL",2020-08-27T19:55:00Z,Buy,77.574135822,77.565661479,1308,-11.08,13.08,-11.08,0,11.08,0,"	619,620" 
2020-08-27T19:55:00Z,"BIL",2020-08-28T19:55:00Z,Buy,77.574135822,77.565661479,1381,-11.7,13.81,-11.7,0,11.7,0,"	621,622" 
2020-08-28T19:55:00Z,"BIL",2020-08-31T19:55:00Z,Buy,77.574135822,77.565661479,1367,-11.58,13.67,-11.58,0,11.58,0,"	623,624" 
2020-08-31T19:55:00Z,"BIL",2020-09-01T19:55:00Z,Buy,77.574135822,77.565661479,1403,-11.89,14.03,-11.89,0,11.89,0,"	625,626" 
2020-09-01T19:55:00Z,"BIL",2020-09-02T19:55:00Z,Buy,77.574135822,77.565661479,1581,-13.4,15.81,-13.4,0,13.4,0,"	628,630" 
2020-09-02T19:55:00Z,"NVDA",2020-09-04T19:55:00Z,Buy,14.3212008774,12.62985977705,17333,-29316.02,173.33,-45647.8,0,45647.8,0,"	631,632" 
2020-09-04T19:55:00Z,"TSLA",2020-09-08T19:55:00Z,Buy,140.3333193,110.253322308,667,-20063.36,6.67,-20070.03,0,20070.03,0,"	633,635" 
2020-09-04T19:55:00Z,"BIL",2020-09-08T19:55:00Z,Buy,77.574135822,77.565661479,1614,-13.68,16.14,-20.52,0,20.52,0,"	634,636" 
2020-09-08T19:55:00Z,"BIL",2020-09-09T19:55:00Z,Buy,77.574135822,77.565661479,692,-5.86,6.92,-5.86,0,5.86,0,"	638,639" 
2020-09-08T19:55:00Z,"NVDA",2020-09-09T19:55:00Z,Buy,11.891969546,12.74349636785,1060,902.62,66.295,-35.13,919.26,233.51,1,"	637,640" 
2020-09-08T19:55:00Z,"NVDA",2020-09-15T19:55:00Z,Buy,11.891969546,12.9301494523,901,935.4,4.505,-29.86,1230.44,1035.32,1,"	637,649" 
2020-09-08T19:55:00Z,"NVDA",2020-09-16T19:55:00Z,Buy,11.891969546,12.48930925685,10238,6115.56,51.19,-339.33,13981.35,11764.23,1,"	637,651" 
2020-09-09T19:55:00Z,"BIL",2020-09-10T19:55:00Z,Buy,77.574135822,77.565661479,865,-7.33,8.65,-7.33,0,7.33,0,"	641,642" 
2020-09-10T19:55:00Z,"BIL",2020-09-11T19:55:00Z,Buy,77.574135822,77.557187136,920,-15.59,9.2,-15.59,0,15.59,0,"	643,644" 
2020-09-11T19:55:00Z,"BIL",2020-09-14T19:55:00Z,Buy,77.565661479,77.565661479,888,0,8.88,-30.1,7.53,30.1,0,"	645,646" 
2020-09-14T19:55:00Z,"BIL",2020-09-15T19:55:00Z,Buy,77.574135822,77.557187136,931,-15.78,9.31,-15.78,0,15.78,0,"	647,648" 
2020-09-15T19:55:00Z,"BIL",2020-09-16T19:55:00Z,Buy,77.565661479,77.565661479,1015,0,10.15,-8.6,4.3,8.6,0,"	650,652" 
2020-09-16T19:55:00Z,"BIL",2020-09-17T19:55:00Z,Buy,77.574135822,77.565661479,1782,-15.1,17.82,-60.41,0,60.41,0,"	654,655" 
2020-09-16T19:55:00Z,"TSLA",2020-09-29T19:55:00Z,Buy,147.416651925,139.43331939,463,-3696.28,4.63,-13746.47,1802.61,15549.08,0,"	653,671" 
2020-09-17T19:55:00Z,"BIL",2020-09-18T19:55:00Z,Buy,77.574135822,77.557187136,1758,-29.8,17.58,-59.59,0,59.59,0,"	656,657" 
2020-09-18T19:55:00Z,"BIL",2020-09-21T19:55:00Z,Buy,77.565661479,77.557187136,1798,-15.24,17.98,-15.24,15.24,30.47,0,"	658,659" 
2020-09-21T19:55:00Z,"BIL",2020-09-22T19:55:00Z,Buy,77.565661479,77.557187136,1795,-15.21,17.95,-15.21,15.21,30.42,0,"	660,661" 
2020-09-22T19:55:00Z,"BIL",2020-09-23T19:55:00Z,Buy,77.565661479,77.565661479,1761,0,17.61,-14.92,14.92,14.92,0,"	662,663" 
2020-09-23T19:55:00Z,"BIL",2020-09-24T19:55:00Z,Buy,77.574135822,77.565661479,1713,-14.52,17.13,-29.03,0,29.03,0,"	664,665" 
2020-09-24T19:55:00Z,"BIL",2020-09-25T19:55:00Z,Buy,77.574135822,77.557187136,1760,-29.83,17.6,-29.83,0,29.83,0,"	666,667" 
2020-09-25T19:55:00Z,"BIL",2020-09-28T19:55:00Z,Buy,77.565661479,77.557187136,1772,-15.02,17.72,-15.02,15.02,30.03,0,"	668,669" 
2020-09-28T19:55:00Z,"BIL",2020-09-29T19:55:00Z,Buy,77.565661479,77.557187136,1795,-15.21,17.95,-15.21,0,15.21,0,"	670,672" 
2020-09-29T19:55:00Z,"BIL",2020-09-30T19:55:00Z,Buy,77.565661479,77.557187136,948,-8.03,9.48,-8.03,0,8.03,0,"	674,675" 
2020-09-29T19:55:00Z,"NVDA",2020-10-12T19:55:00Z,Buy,13.2172313659,14.19884217985,9755,9575.61,117.205,-1918.04,10555.3,6483.41,1,"	673,691" 
2020-09-30T19:55:00Z,"BIL",2020-10-01T19:55:00Z,Buy,77.565661479,77.557187136,959,-8.13,9.59,-8.13,4.06,12.19,0,"	676,677" 
2020-10-01T19:55:00Z,"BIL",2020-10-02T19:55:00Z,Buy,77.565661479,77.557187136,945,-8.01,9.45,-8.01,4,12.01,0,"	678,679" 
2020-10-02T19:55:00Z,"BIL",2020-10-05T19:55:00Z,Buy,77.565661479,77.557187136,881,-7.47,8.81,-7.47,0,7.47,0,"	680,681" 
2020-10-05T19:55:00Z,"BIL",2020-10-06T19:55:00Z,Buy,77.565661479,77.557187136,650,-5.51,6.5,-5.51,0,5.51,0,"	683,684" 
2020-10-05T19:55:00Z,"NVDA",2020-10-12T19:55:00Z,Buy,13.5805694128,14.19884217985,1697,1049.21,8.485,-950.25,1219.64,803.08,1,"	682,691" 
2020-10-06T19:55:00Z,"BIL",2020-10-07T19:55:00Z,Buy,77.565661479,77.557187136,683,-5.79,6.83,-5.79,0,5.79,0,"	685,686" 
2020-10-07T19:55:00Z,"BIL",2020-10-08T19:55:00Z,Buy,77.565661479,77.557187136,497,-4.21,4.97,-4.21,0,4.21,0,"	688,689" 
2020-10-07T19:55:00Z,"NVDA",2020-10-12T19:55:00Z,Buy,13.92721085535,14.19884217985,846,229.8,4.23,-766.98,314.76,327.41,1,"	687,691" 
2020-10-08T19:55:00Z,"NVDA",2020-10-12T19:55:00Z,Buy,13.78267308635,14.19884217985,1388,577.64,6.94,-1057.74,717.04,241.78,1,"	690,691" 
2020-10-12T19:55:00Z,"AMZN",2020-10-13T19:55:00Z,Buy,171.566059553,172.203061632,79,50.32,7.215,-59.27,205.55,254.02,1,"	692,693" 
2020-10-12T19:55:00Z,"AMZN",2020-10-15T19:55:00Z,Buy,171.566059553,166.539379874,1164,-5851.06,5.82,-8977.77,3028.59,12006.36,0,"	692,694" 
2020-10-15T19:55:00Z,"BIL",2020-10-16T19:55:00Z,Buy,77.565661479,77.557187136,1036,-8.78,10.36,-8.78,0,8.78,0,"	696,697" 
2020-10-15T19:55:00Z,"TSLA",2020-10-21T19:55:00Z,Buy,149.556651711,140.946652572,852,-7335.72,8.52,-8182.04,1871.56,10053.6,0,"	695,703" 
2020-10-16T19:55:00Z,"BIL",2020-10-19T19:55:00Z,Buy,77.565661479,77.557187136,997,-8.45,9.97,-8.45,0,8.45,0,"	698,699" 
2020-10-19T19:55:00Z,"BIL",2020-10-20T19:55:00Z,Buy,77.565661479,77.557187136,954,-8.08,9.54,-8.08,0,8.08,0,"	700,701" 
2020-10-20T19:55:00Z,"BIL",2020-10-21T19:55:00Z,Buy,77.565661479,77.557187136,942,-7.98,9.42,-7.98,0,7.98,0,"	702,704" 
2020-10-21T19:55:00Z,"META",2020-10-23T19:55:00Z,Buy,276.857388711,282.374096883,724,3994.1,7.24,-2708.23,4231.16,5078.82,1,"	705,706" 
2020-10-23T19:55:00Z,"GOOGL",2020-10-26T19:55:00Z,Buy,80.8929240722,78.1044705,2528,-7049.21,25.28,-7859.06,221.89,8080.96,0,"	707,708" 
2020-10-26T19:55:00Z,"TSLA",2020-10-27T19:55:00Z,Buy,139.979986002,141.646652502,1283,2138.33,12.83,0,4298.05,3742.08,1,"	709,710" 
2020-10-27T19:55:00Z,"META",2020-10-30T19:55:00Z,Buy,281.59024806,259.384505454,708,-15721.67,7.08,-17210.94,0,17210.94,0,"	711,712" 
2020-10-30T19:55:00Z,"GOOGL",2020-11-06T20:55:00Z,Buy,79.6204410798,87.350552103,2309,17848.83,23.09,0,21336.61,6302.28,1,"	713,714" 
2020-11-06T20:55:00Z,"NVDA",2020-11-10T20:55:00Z,Buy,14.53526629735,12.674467123,12657,-23552.14,126.57,-24507.85,1318.44,25826.29,0,"	715,717" 
2020-11-09T20:55:00Z,"BIL",2020-11-10T20:55:00Z,Buy,77.565661479,77.557187136,258,-2.19,2.58,-2.19,0,2.19,0,"	716,718" 
2020-11-10T20:55:00Z,"GOOGL",2020-11-13T20:55:00Z,Buy,86.1613805458,87.7328920824,2067,3248.31,20.67,-109.68,3980.18,2557.45,1,"	719,720" 
2020-11-13T20:55:00Z,"AAPL",2020-11-17T20:55:00Z,Buy,115.819743688,116.043146414,1564,349.4,15.64,-1473.56,2567.34,2734.45,1,"	721,722" 
2020-11-17T20:55:00Z,"TSLA",2020-11-18T20:55:00Z,Buy,147.173318616,161.689983831,205,2975.92,6.93,0,3673.6,699.05,1,"	723,724" 
2020-11-17T20:55:00Z,"TSLA",2020-11-19T20:55:00Z,Buy,147.173318616,166.569983343,175,3394.42,1,0,3879.75,840,1,"	723,727" 
2020-11-17T20:55:00Z,"TSLA",2020-11-24T20:55:00Z,Buy,147.173318616,184.83331485,71,2673.86,1,0,2796.93,441.38,1,"	723,734" 
2020-11-17T20:55:00Z,"TSLA",2020-12-14T20:55:00Z,Buy,147.173318616,213.153312018,71,4684.58,1,0,4974.97,1993.92,1,"	723,761" 
2020-11-17T20:55:00Z,"TSLA",2020-12-29T20:55:00Z,Buy,147.173318616,221.639977836,659,49073.53,4.03,0,53126.38,18506.91,1,"	723,783" 
2020-11-18T20:55:00Z,"BIL",2020-11-19T20:55:00Z,Buy,77.565661479,77.557187136,526,-4.46,5.26,-4.46,0,4.46,0,"	725,726" 
2020-11-19T20:55:00Z,"BIL",2020-11-20T20:55:00Z,Buy,77.565661479,77.557187136,900,-7.63,9,-30.51,0,30.51,0,"	728,729" 
2020-11-20T20:55:00Z,"BIL",2020-11-23T20:55:00Z,Buy,77.565661479,77.557187136,897,-7.6,8.97,-30.41,0,30.41,0,"	730,731" 
2020-11-23T20:55:00Z,"BIL",2020-11-24T20:55:00Z,Buy,77.565661479,77.557187136,945,-8.01,9.45,-8.01,0,8.01,0,"	732,733" 
2020-11-24T20:55:00Z,"BIL",2020-11-25T20:55:00Z,Buy,77.565661479,77.557187136,1070,-9.07,10.7,-9.07,0,9.07,0,"	735,736" 
2020-11-25T20:55:00Z,"BIL",2020-11-27T17:55:00Z,Buy,77.565661479,77.557187136,1158,-9.81,11.58,-9.81,0,9.81,0,"	737,738" 
2020-11-27T17:55:00Z,"BIL",2020-11-30T20:55:00Z,Buy,77.565661479,77.557187136,1086,-9.2,10.86,-9.2,0,9.2,0,"	739,740" 
2020-11-30T20:55:00Z,"BIL",2020-12-01T20:55:00Z,Buy,77.565661479,77.551476395,1064,-15.09,10.64,-15.09,0,15.09,0,"	741,742" 
2020-12-01T20:55:00Z,"BIL",2020-12-02T20:55:00Z,Buy,77.55995104,77.55995104,992,0,9.92,-8.41,8.41,8.41,0,"	743,744" 
2020-12-02T20:55:00Z,"BIL",2020-12-03T20:55:00Z,Buy,77.568425685,77.55995104,971,-8.23,9.71,-8.23,0,8.23,0,"	745,746" 
2020-12-03T20:55:00Z,"BIL",2020-12-04T20:55:00Z,Buy,77.568425685,77.55995104,1011,-8.57,10.11,-8.57,0,8.57,0,"	747,748" 
2020-12-04T20:55:00Z,"BIL",2020-12-07T20:55:00Z,Buy,77.568425685,77.551476395,1020,-17.29,10.2,-17.29,0,17.29,0,"	749,750" 
2020-12-07T20:55:00Z,"BIL",2020-12-08T20:55:00Z,Buy,77.55995104,77.551476395,1050,-8.9,10.5,-8.9,0,8.9,0,"	751,752" 
2020-12-08T20:55:00Z,"BIL",2020-12-09T20:55:00Z,Buy,77.55995104,77.551476395,1105,-9.36,11.05,-9.36,0,9.36,0,"	753,754" 
2020-12-09T20:55:00Z,"BIL",2020-12-10T20:55:00Z,Buy,77.55995104,77.551476395,1001,-8.48,10.01,-8.48,0,8.48,0,"	755,756" 
2020-12-10T20:55:00Z,"BIL",2020-12-11T20:55:00Z,Buy,77.55995104,77.551476395,1205,-10.21,12.05,-10.21,0,10.21,0,"	757,758" 
2020-12-11T20:55:00Z,"BIL",2020-12-14T20:55:00Z,Buy,77.55995104,77.551476395,1192,-10.1,11.92,-10.1,0,10.1,0,"	759,760" 
2020-12-14T20:55:00Z,"BIL",2020-12-15T20:55:00Z,Buy,77.55995104,77.551476395,1260,-10.68,12.6,-10.68,0,10.68,0,"	762,763" 
2020-12-15T20:55:00Z,"BIL",2020-12-16T20:55:00Z,Buy,77.55995104,77.551476395,1248,-10.58,12.48,-10.58,0,10.58,0,"	764,765" 
2020-12-16T20:55:00Z,"BIL",2020-12-17T20:55:00Z,Buy,77.55995104,77.551476395,1250,-10.59,12.5,-42.37,0,42.37,0,"	766,767" 
2020-12-17T20:55:00Z,"BIL",2020-12-18T20:55:00Z,Buy,77.55995104,77.551476395,1228,-10.41,12.28,-10.41,0,10.41,0,"	768,769" 
2020-12-18T20:55:00Z,"BIL",2020-12-21T20:55:00Z,Buy,77.55995104,77.551476395,1049,-8.89,10.49,-35.56,0,35.56,0,"	771,772" 
2020-12-18T20:55:00Z,"TSLA",2020-12-29T20:55:00Z,Buy,222.6666444,221.639977836,73,-74.95,1,-5511.01,374,1269.47,0,"	770,783" 
2020-12-21T20:55:00Z,"BIL",2020-12-22T20:55:00Z,Buy,77.55995104,77.551476395,1024,-8.68,10.24,-34.71,0,34.71,0,"	773,774" 
2020-12-22T20:55:00Z,"BIL",2020-12-23T20:55:00Z,Buy,77.55995104,77.551476395,1024,-8.68,10.24,-8.68,0,8.68,0,"	775,776" 
2020-12-23T20:55:00Z,"BIL",2020-12-24T17:55:00Z,Buy,77.55995104,77.551476395,953,-8.08,9.53,-8.08,0,8.08,0,"	777,778" 
2020-12-24T17:55:00Z,"BIL",2020-12-28T20:55:00Z,Buy,77.55995104,77.551476395,836,-7.08,8.36,-7.08,0,7.08,0,"	780,781" 
2020-12-24T17:55:00Z,"TSLA",2020-12-29T20:55:00Z,Buy,220.63331127,221.639977836,74,74.49,1,-5436.04,529.59,578.19,1,"	779,783" 
2020-12-28T20:55:00Z,"BIL",2020-12-29T20:55:00Z,Buy,77.55995104,77.551476395,819,-6.94,8.19,-6.94,0,6.94,0,"	782,784" 
2020-12-29T20:55:00Z,"AAPL",2020-12-30T20:55:00Z,Buy,130.680881548,129.923254912,1864,-1412.22,18.64,-1855.8,2281.27,4137.07,0,"	785,786" 
2020-12-30T20:55:00Z,"BIL",2020-12-31T20:55:00Z,Buy,77.55995104,77.551476395,730,-6.19,7.3,-6.19,0,6.19,0,"	788,789" 
2020-12-30T20:55:00Z,"TSLA",2021-01-08T20:55:00Z,Buy,231.893310144,293.829970617,109,6751.1,5,-144.24,6842.29,1201.91,1,"	787,801" 
2020-12-30T20:55:00Z,"TSLA",2021-01-12T20:55:00Z,Buy,231.893310144,283.859971614,151,7846.97,1,-199.82,9478.77,3918.45,1,"	787,807" 
2020-12-30T20:55:00Z,"TSLA",2021-01-22T20:55:00Z,Buy,231.893310144,282.019971798,540,27068.4,3.46,-714.6,33897.6,14013,1,"	787,821" 
2020-12-31T20:55:00Z,"BIL",2021-01-04T20:55:00Z,Buy,77.55995104,77.551476395,778,-6.59,7.78,-26.37,0,26.37,0,"	790,791" 
2021-01-04T20:55:00Z,"BIL",2021-01-05T20:55:00Z,Buy,77.55995104,77.551476395,718,-6.08,7.18,-6.08,0,6.08,0,"	792,793" 
2021-01-05T20:55:00Z,"BIL",2021-01-06T20:55:00Z,Buy,77.55995104,77.551476395,690,-5.85,6.9,-5.85,0,5.85,0,"	794,795" 
2021-01-06T20:55:00Z,"BIL",2021-01-07T20:55:00Z,Buy,77.55995104,77.551476395,708,-6,7.08,-6,0,6,0,"	796,797" 
2021-01-07T20:55:00Z,"BIL",2021-01-08T20:55:00Z,Buy,77.55995104,77.551476395,483,-4.09,4.83,-4.09,0,4.09,0,"	799,800" 
2021-01-07T20:55:00Z,"TSLA",2021-01-22T20:55:00Z,Buy,271.996639467,282.019971798,70,701.63,1,-2899.87,1586.9,1816.5,1,"	798,821" 
2021-01-08T20:55:00Z,"BIL",2021-01-11T20:55:00Z,Buy,77.55995104,77.551476395,896,-7.59,8.96,-7.59,0,7.59,0,"	802,803" 
2021-01-11T20:55:00Z,"BIL",2021-01-12T20:55:00Z,Buy,77.55995104,77.551476395,606,-5.14,6.06,-5.14,0,5.14,0,"	805,806" 
2021-01-11T20:55:00Z,"TSLA",2021-01-22T20:55:00Z,Buy,272.3333061,282.019971798,82,794.31,1,-3424.59,1831.33,1284.67,1,"	804,821" 
2021-01-12T20:55:00Z,"BIL",2021-01-13T20:55:00Z,Buy,77.55995104,77.551476395,1159,-9.82,11.59,-9.82,0,9.82,0,"	808,809" 
2021-01-13T20:55:00Z,"BIL",2021-01-14T20:55:00Z,Buy,77.55995104,77.551476395,1121,-9.5,11.21,-38,0,38,0,"	810,811" 
2021-01-14T20:55:00Z,"BIL",2021-01-15T20:55:00Z,Buy,77.55995104,77.551476395,1065,-9.03,10.65,-9.03,0,9.03,0,"	812,813" 
2021-01-15T20:55:00Z,"BIL",2021-01-19T20:55:00Z,Buy,77.55995104,77.551476395,1051,-8.91,10.51,-8.91,0,8.91,0,"	814,815" 
2021-01-19T20:55:00Z,"BIL",2021-01-20T20:55:00Z,Buy,77.55995104,77.551476395,1086,-9.2,10.86,-9.2,0,9.2,0,"	816,817" 
2021-01-20T20:55:00Z,"BIL",2021-01-21T20:55:00Z,Buy,77.55995104,77.551476395,1015,-8.6,10.15,-8.6,0,8.6,0,"	818,819" 
2021-01-21T20:55:00Z,"BIL",2021-01-22T20:55:00Z,Buy,77.55995104,77.551476395,1011,-8.57,10.11,-8.57,0,8.57,0,"	820,822" 
2021-01-22T20:55:00Z,"GOOGL",2021-01-25T20:55:00Z,Buy,94.1027455654,93.9157907376,3029,-566.29,30.29,-5523.17,3385.7,8908.87,0,"	823,824" 
2021-01-25T20:55:00Z,"AAPL",2021-01-27T20:55:00Z,Buy,138.791371818,137.9269004,2049,-1771.3,20.49,-4776.54,2507.69,7284.23,0,"	825,826" 
2021-01-27T20:55:00Z,"MSFT",2021-02-01T20:55:00Z,Buy,222.766865143,230.109775692,1268,9310.81,12.68,-1420.29,11993.59,13413.88,1,"	827,828" 
2021-02-01T20:55:00Z,"TSLA",2021-02-02T20:55:00Z,Buy,279.993305334,290.746637592,690,7419.8,6.9,-39.1,9206.9,2086.1,1,"	829,831" 
2021-02-01T20:55:00Z,"BIL",2021-02-02T20:55:00Z,Buy,77.55995104,77.551476395,1270,-10.76,12.7,-43.05,0,43.05,0,"	830,832" 
2021-02-02T20:55:00Z,"AMZN",2021-02-03T20:55:00Z,Buy,168.847452403,165.262382754,1772,-6352.74,17.72,-6352.74,2583.26,8936,0,"	833,834" 
2021-02-03T20:55:00Z,"GOOGL",2021-02-05T20:55:00Z,Buy,102.4998439716,103.5903311502,2859,3117.7,28.59,-4358.26,3981.13,4358.26,1,"	835,836" 
2021-02-05T20:55:00Z,"BIL",2021-02-08T20:55:00Z,Buy,77.55995104,77.551476395,1422,-12.05,14.22,-12.05,0,12.05,0,"	838,839" 
2021-02-05T20:55:00Z,"TSLA",2021-02-09T20:55:00Z,Buy,283.856638281,282.979971702,654,-573.34,6.85,-1975.08,4933.34,6908.42,0,"	837,842" 
2021-02-08T20:55:00Z,"TSLA",2021-02-09T20:55:00Z,Buy,287.236637943,282.979971702,62,-263.91,1,-396.8,258.13,432.14,0,"	840,842" 
2021-02-08T20:55:00Z,"BIL",2021-02-09T20:55:00Z,Buy,77.55995104,77.551476395,1192,-10.1,11.92,-10.1,0,10.1,0,"	841,843" 
2021-02-09T20:55:00Z,"NVDA",2021-02-25T20:55:00Z,Buy,14.204532771525,13.2754786038,20776,-19302.03,207.76,-21244.14,23201.8,44445.94,0,"	844,845" 
2021-02-25T20:55:00Z,"UUP",2021-02-26T20:55:00Z,Buy,20.966996736,21.113558802,13146,1926.7,131.46,0,2040.04,396.67,1,"	846,847" 
2021-02-26T20:55:00Z,"GOOGL",2021-03-01T20:55:00Z,Buy,100.5618613004,102.8767290356,2760,6389.03,27.6,-814.37,6569.7,2508.8,1,"	848,849" 
2021-03-01T20:55:00Z,"TSLA",2021-03-02T20:55:00Z,Buy,238.86664278,229.069977093,795,-7788.35,7.95,-8220.3,752.6,8972.9,0,"	850,852" 
2021-03-01T20:55:00Z,"BIL",2021-03-02T20:55:00Z,Buy,77.551476395,77.54300175,1209,-10.25,12.09,-10.25,0,10.25,0,"	851,853" 
2021-03-02T20:55:00Z,"AAPL",2021-03-04T20:55:00Z,Buy,122.111529381,116.63484723,2260,-12377.3,22.6,-15103.39,87.94,15191.32,0,"	854,855" 
2021-03-04T20:55:00Z,"UUP",2021-03-05T20:55:00Z,Buy,21.29460606,21.354955146,12379,747.06,123.79,-213.45,1163.28,426.89,1,"	856,857" 
2021-03-05T20:55:00Z,"GOOGL",2021-03-09T20:55:00Z,Buy,103.9404375386,101.5115124814,2544,-6179.19,25.44,-11163.66,1974.36,13138.02,0,"	858,859" 
2021-03-09T20:55:00Z,"MSFT",2021-03-10T20:55:00Z,Buy,225.141468948,223.088011404,1146,-2353.26,11.46,-2694.16,2485.22,5179.38,0,"	860,861" 
2021-03-10T20:55:00Z,"TSLA",2021-03-11T20:55:00Z,Buy,222.953311038,233.53330998,474,5014.92,4.74,-274.92,5139.74,2891.4,1,"	862,864" 
2021-03-10T20:55:00Z,"BIL",2021-03-11T20:55:00Z,Buy,77.551476395,77.54300175,1932,-16.37,19.32,-16.37,0,16.37,0,"	863,865" 
2021-03-11T20:55:00Z,"META",2021-03-18T19:55:00Z,Buy,271.826865252,276.758167341,959,4729.12,9.59,-9382.11,11599.19,9382.11,1,"	866,867" 
2021-03-18T19:55:00Z,"TSLA",2021-03-19T19:55:00Z,Buy,217.826644884,218.3333115,490,248.27,4.9,-4571.7,406.7,4842.83,1,"	868,870" 
2021-03-18T19:55:00Z,"BIL",2021-03-19T19:55:00Z,Buy,77.551476395,77.54300175,2043,-17.31,20.43,-17.31,0,17.31,0,"	869,871" 
2021-03-19T19:55:00Z,"META",2021-04-01T19:55:00Z,Buy,288.158702754,296.106334491,921,7319.77,9.21,-11441.14,10390.23,19894.05,1,"	872,873" 
2021-04-01T19:55:00Z,"NVDA",2021-04-05T19:55:00Z,Buy,13.7615793249,13.9481026245,15323,2858.1,153.23,-817.69,3266.94,3316.61,1,"	874,876" 
2021-04-01T19:55:00Z,"BIL",2021-04-05T19:55:00Z,Buy,77.551476395,77.534527105,799,-13.54,7.99,-13.54,0,13.54,0,"	875,877" 
2021-04-05T19:55:00Z,"GOOGL",2021-04-07T19:55:00Z,Buy,110.3221926552,110.9237210534,2498,1502.62,24.98,-2835.53,2410.63,3142.12,1,"	878,879" 
2021-04-07T19:55:00Z,"NVDA",2021-04-14T19:55:00Z,Buy,14.1027074985,15.2146157778,18049,20068.83,188.355,-189.03,27945.14,8168.86,1,"	880,882" 
2021-04-08T19:55:00Z,"NVDA",2021-04-14T19:55:00Z,Buy,14.2513276677,15.2146157778,1573,1515.25,7.865,-250.25,2201.69,711.93,1,"	881,882" 
2021-04-14T19:55:00Z,"BIL",2021-04-15T19:55:00Z,Buy,77.54300175,77.534527105,1281,-10.86,12.81,-43.42,0,43.42,0,"	884,885" 
2021-04-14T19:55:00Z,"TSLA",2021-04-27T19:55:00Z,Buy,243.626642304,235.116643155,816,-6944.16,8.82,-10491.04,5747.36,15525.76,0,"	883,902" 
2021-04-15T19:55:00Z,"BIL",2021-04-16T19:55:00Z,Buy,77.54300175,77.534527105,1271,-10.77,12.71,-10.77,0,10.77,0,"	886,887" 
2021-04-16T19:55:00Z,"BIL",2021-04-19T19:55:00Z,Buy,77.54300175,77.534527105,1222,-10.36,12.22,-10.36,0,10.36,0,"	888,889" 
2021-04-19T19:55:00Z,"BIL",2021-04-20T19:55:00Z,Buy,77.54300175,77.534527105,879,-7.45,8.79,-7.45,0,7.45,0,"	891,892" 
2021-04-19T19:55:00Z,"TSLA",2021-04-27T19:55:00Z,Buy,236.809976319,235.116643155,132,-223.52,1,-797.28,1829.52,2053.04,0,"	890,902" 
2021-04-20T19:55:00Z,"BIL",2021-04-21T19:55:00Z,Buy,77.54300175,77.534527105,988,-8.37,9.88,-8.37,0,8.37,0,"	893,894" 
2021-04-21T19:55:00Z,"BIL",2021-04-22T19:55:00Z,Buy,77.54300175,77.534527105,994,-8.42,9.94,-8.42,0,8.42,0,"	895,896" 
2021-04-22T19:55:00Z,"BIL",2021-04-23T19:55:00Z,Buy,77.54300175,77.534527105,1003,-8.5,10.03,-8.5,0,8.5,0,"	897,898" 
2021-04-23T19:55:00Z,"BIL",2021-04-26T19:55:00Z,Buy,77.54300175,77.534527105,922,-7.81,9.22,-7.81,0,7.81,0,"	899,900" 
2021-04-26T19:55:00Z,"BIL",2021-04-27T19:55:00Z,Buy,77.54300175,77.534527105,927,-7.86,9.27,-7.86,0,7.86,0,"	901,903" 
2021-04-27T19:55:00Z,"GOOGL",2021-04-29T19:55:00Z,Buy,113.5683632196,118.6949918928,2562,13134.42,25.62,0,17799.7,9249.24,1,"	904,905" 
2021-04-29T19:55:00Z,"META",2021-05-10T19:55:00Z,Buy,327.480131685,303.855523488,928,-21923.64,9.28,-23093.02,202.57,23295.59,0,"	906,907" 
2021-05-10T19:55:00Z,"GOOGL",2021-05-11T19:55:00Z,Buy,113.6615926828,112.5205235614,2483,-2833.27,24.83,-6756.27,783.12,7539.39,0,"	908,909" 
2021-05-11T19:55:00Z,"META",2021-05-12T19:55:00Z,Buy,304.272253242,299.519549619,918,-4362.98,9.18,-7550.96,9.11,7560.07,0,"	910,911" 
2021-05-12T19:55:00Z,"UUP",2021-05-14T19:55:00Z,Buy,21.061831014,20.94975414,13058,-1463.5,130.58,-1501.78,168.87,1670.64,0,"	912,913" 
2021-05-14T19:55:00Z,"MSFT",2021-05-17T19:55:00Z,Buy,238.920744804,234.938572464,1144,-4555.61,11.44,-5938.75,0,5938.75,0,"	914,915" 
